"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Portal Code","Item Code",Description,GST,"Basic Rate","Product Basic Rate","Basic Rate Confirmation","Net Landing Rate","Product Net Landing Rate","Net Landing Rate Confirmation",MRP,"Product MRP","MRP Confirmation","Case Pack Quantity","PO Quantity","Available Quantity","Unavailable Quantity","Warehouse Allocation",Reason
Chennai-FMCG-DC,IRM35123703,JR500-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40183541,"Yera Glass Jar With Steel Cap 565 ml  Set of 2",18,137.2,137.2,Correct,161.9,161.896,Correct,280,,Incorrect,0,40,0,40,"PO Required: 40",
Chennai-FMCG-DC,IRM35123703,JR750-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40183545,"Yera Jar With Steel Cap Set 860 ml  Set of 2",18,176.4,176.4,Correct,208.15,208.152,Correct,360,,Incorrect,0,36,0,36,"PO Required: 36",
Chennai-FMCG-DC,IRM35123703,"KR-0600 ( set of 4 )","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40183555,"Yera Pantry/Cookie/Snacks Round Glass Jar With Blue Lid 580 ml  Set of 4",18,225.4,225.4,Correct,265.97,265.972,Correct,460,,Incorrect,0,12,0,12,"PO Required: 12",
Chennai-FMCG-DC,IRM35123703,"B6FB 6 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40207573,"Yera Vega Snack bowls 6 pcs",18,122.5,122.5,Correct,144.55,144.55,Correct,250,,Incorrect,0,32,0,32,"PO Required: 32",
Chennai-FMCG-DC,IRM35123703,KSM600,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40207580,"Yera Glass Storage Jar - With Steel See Through Lid 595 ml  (Set of 2)",18,155.55,155.55,Correct,183.55,183.549,Correct,305,,Incorrect,0,40,0,40,"PO Required: 40",
Chennai-FMCG-DC,IRM35123703,B00914,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70131000,BigBasket,40211706,"Ocean Pilsner Long Drink Glass - New, B00914 400 ml  (Set of 6)",18,405.3,405.3,Correct,478.25,478.254,Correct,772,,Incorrect,48,8,0,8,"PO Required: 8",
Chennai-FMCG-DC,IRM35123703,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.74,114.75,Correct,135.39,135.405,Correct,225,,Incorrect,0,10,0,10,"PO Required: 10",
Chennai-FMCG-DC,IRM35123703,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,130.05,Correct,153.46,153.459,Correct,255,,Incorrect,0,40,0,40,"PO Required: 40",
Chennai-FMCG-DC,IRM35123703,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,104.55,Correct,123.37,123.369,Correct,205,,Incorrect,0,40,0,40,"PO Required: 40",
Bangalore-FMCG-DC,IRM35123715,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,104.55,Correct,123.37,123.369,Correct,205,,Incorrect,0,140,0,140,"PO Required: 140",
Bangalore-FMCG-DC,IRM35123715,"ISS-0495-0380 (magnus)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291322,"Yera Mason Jar With Lid - Transparent 440 ml  (1 pc)",18,51,51,Correct,60.18,60.18,Correct,100,,Incorrect,0,160,0,160,"PO Required: 160",
"Hyderabad-FV-FMCG DC",IRM35123787,"BS801 ( 2 piece ) orange lid","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40183528,"Yera Glass Storage Bowl - With Orange Lid 785 ml  (Set of 2)",18,159.25,159.25,Correct,187.92,187.915,Correct,325,,Incorrect,0,108,0,108,"PO Required: 108",
"Hyderabad-FV-FMCG DC",IRM35123787,JR750-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40183545,"Yera Jar With Steel Cap Set 860 ml  Set of 2",18,176.4,176.4,Correct,208.15,208.152,Correct,360,,Incorrect,0,132,0,132,"PO Required: 132",
"Hyderabad-FV-FMCG DC",IRM35123787,"KR-0600 ( set of 4 )","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40183555,"Yera Pantry/Cookie/Snacks Round Glass Jar With Blue Lid 580 ml  Set of 4",18,225.4,225.4,Correct,265.97,265.972,Correct,460,,Incorrect,0,168,0,168,"PO Required: 168",
"Hyderabad-FV-FMCG DC",IRM35123787,"KS-0600 ( set of 4)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40183558,"Yera Glass Jar - With Blue Lid, Square, Pantry/Cookie/Snacks 580 ml  (Set of 4)",18,225.4,225.4,Correct,265.97,265.972,Correct,460,,Incorrect,0,48,48,0,"Baroda Warehouse 1 - PO Qty: 48, Available: 48, Unavailable: 0",
"Hyderabad-FV-FMCG DC",IRM35123787,"JR245 4 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133900,BigBasket,40207577,"Yera Glass Jar Set With Blue Printed Lids - Small 245 ml  (Set of 4)",18,98,98,Correct,115.64,115.64,Correct,200,,Incorrect,0,72,0,72,"PO Required: 72",
"Hyderabad-FV-FMCG DC",IRM35123787,KSM600,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40207580,"Yera Glass Storage Jar - With Steel See Through Lid 595 ml  (Set of 2)",18,155.55,155.55,Correct,183.55,183.549,Correct,305,,Incorrect,0,80,0,80,"PO Required: 80",
"Hyderabad-FV-FMCG DC",IRM35123819,B00410,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40207443,"Ocean San Marino Hi Ball Glass Set - Transparent, B00410 290 ml  (Set of 6)",18,318.69,318.675,Correct,376.05,376.0365,Correct,799,,Incorrect,0,22,0,22,"PO Required: 22",
"Hyderabad-FV-FMCG DC",IRM35123819,B00914,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70131000,BigBasket,40211706,"Ocean Pilsner Long Drink Glass - New, B00914 400 ml  (Set of 6)",18,405.3,405.3,Correct,478.25,478.254,Correct,772,,Incorrect,48,32,0,32,"PO Required: 32",
"Hyderabad-FV-FMCG DC",IRM35123819,B11011,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133700,BigBasket,40245715,"Ocean Plaza Hi Ball Glass - High Quality 320 ml  (Set of 6)",18,387.46,387.45,Correct,457.2,457.191,Correct,899,,Incorrect,0,6,6,0,"Bhiwandi WH - PO Qty: 6, Available: 6, Unavailable: 0",
"Hyderabad-FV-FMCG DC",IRM35123822,"B16FL (2 pc)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40183521,"Yera Glass Bowl Set With Lids - Transparent 435 ml  (Set of 2)",18,107.8,107.8,Correct,127.2,127.204,Correct,220,,Incorrect,0,60,0,60,"PO Required: 60",
"Hyderabad-FV-FMCG DC",IRM35123822,JR500-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133700,BigBasket,40183541,"Yera Glass Jar With Steel Cap 565 ml  Set of 2",18,137.2,137.2,Correct,161.9,161.896,Correct,280,,Incorrect,0,140,0,140,"PO Required: 140",
"Hyderabad-FV-FMCG DC",IRM35123822,KS-1000,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133700,BigBasket,40183559,"Yera Glass Jar - With Blue Lid, Square, Pantry/Cookie/Snacks 1.1 L  (Set of 2)",18,193.55,193.55,Correct,228.39,228.389,Correct,395,,Incorrect,0,12,0,12,"PO Required: 12",
"Hyderabad-FV-FMCG DC",IRM35123822,T9C,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40183567,"Yera Water/Juice Glass 265 ml  Set of 6",18,99.45,99.45,Correct,117.35,117.351,Correct,205,,Incorrect,0,136,0,136,"PO Required: 136",
"Hyderabad-FV-FMCG DC",IRM35123822,"B7FH 3 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133700,BigBasket,40207570,"Yera Small Storage Pickle Chutney Jars With Lid 3 pcs",18,68.85,68.85,Correct,81.24,81.243,Correct,135,,Incorrect,0,144,0,144,"PO Required: 144",
"Hyderabad-FV-FMCG DC",IRM35123822,"B6FB 6 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40207573,"Yera Vega Snack bowls 6 pcs",18,122.5,122.5,Correct,144.55,144.55,Correct,250,,Incorrect,0,144,0,144,"PO Required: 144",
"Hyderabad-FV-FMCG DC",IRM35123822,JR375,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40221976,"Yera Glass Jar/Container With Golden Metal Lid 375 ml  (Set of 6)",18,221.85,221.85,Correct,261.78,261.783,Correct,435,,Incorrect,0,60,0,60,"PO Required: 60",
"Hyderabad-FV-FMCG DC",IRM35123822,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.74,114.75,Correct,135.39,135.405,Correct,225,,Incorrect,0,140,0,140,"PO Required: 140",
"Hyderabad-FV-FMCG DC",IRM35123822,T9AHB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40267514,"Yera Glass Tumbler - Straight, With Heavy Bottom, Food Grade, Odour & Stain Free 280 ml  (Set of 6)",18,159.25,159.25,Correct,187.92,187.915,Correct,325,,Incorrect,0,160,0,160,"PO Required: 160",
"Hyderabad-FV-FMCG DC",IRM35123822,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,130.05,Correct,153.46,153.459,Correct,255,,Incorrect,0,160,0,160,"PO Required: 160",
"Hyderabad-FV-FMCG DC",IRM35123822,BM12O,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133700,BigBasket,40291309,"Yera Beer Mugs - Glass 375 ml  (Set of 2)",18,137.2,137.2,Correct,161.9,161.896,Correct,280,,Incorrect,0,36,0,36,"PO Required: 36",
"Hyderabad-FV-FMCG DC",IRM35123822,TC-340,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70134900,BigBasket,40291312,"Yera Whiskey Glasses - Transparent 340 ml  (Set of 6)",18,178.5,178.5,Correct,210.63,210.63,Correct,350,,Incorrect,0,96,0,96,"PO Required: 96",
"Hyderabad-FV-FMCG DC",IRM35123822,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",01-04-2026,01-05-2026,70133700,BigBasket,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,104.55,Correct,123.37,123.369,Correct,205,,Incorrect,0,140,0,140,"PO Required: 140",
Bangalore-2-FV-FMCG-DC,IRM35123850,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.75,114.75,Correct,135.41,135.405,Correct,225,,Incorrect,0,70,0,70,"PO Required: 70",
Bangalore-2-FV-FMCG-DC,IRM35123850,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,130.05,Correct,153.46,153.459,Correct,255,,Incorrect,0,60,0,60,"PO Required: 60",
Bangalore-2-FV-FMCG-DC,IRM35123850,BM12O,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291309,"Yera Beer Mugs - Glass 375 ml  (Set of 2)",18,137.2,137.2,Correct,161.9,161.896,Correct,280,,Incorrect,0,18,0,18,"PO Required: 18",
Bangalore-2-FV-FMCG-DC,IRM35123850,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,104.55,Correct,123.37,123.369,Correct,205,,Incorrect,0,100,0,100,"PO Required: 100",
Bangalore-2-FV-FMCG-DC,IRM35123850,"ISS-0495-0380 (magnus)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291322,"Yera Mason Jar With Lid - Transparent 440 ml  (1 pc)",18,51,51,Correct,60.18,60.18,Correct,100,,Incorrect,0,100,0,100,"PO Required: 100",
Bangalore-FMCG-DC,IRM35123948,"BS801 ( 2 piece ) orange lid","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40183528,"Yera Glass Storage Bowl - With Orange Lid 785 ml  (Set of 2)",18,159.26,159.25,Correct,187.93,187.915,Correct,325,,Incorrect,0,90,0,90,"PO Required: 90",
Bangalore-FMCG-DC,IRM35123948,JR500-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40183541,"Yera Glass Jar With Steel Cap 565 ml  Set of 2",18,137.21,137.2,Correct,161.91,161.896,Correct,280,,Incorrect,0,120,0,120,"PO Required: 120",
Bangalore-FMCG-DC,IRM35123948,JR750-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40183545,"Yera Jar With Steel Cap Set 860 ml  Set of 2",18,176.4,176.4,Correct,208.15,208.152,Correct,360,,Incorrect,0,180,0,180,"PO Required: 180",
Bangalore-FMCG-DC,IRM35123948,"KR-0600 ( set of 4 )","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40183555,"Yera Pantry/Cookie/Snacks Round Glass Jar With Blue Lid 580 ml  Set of 4",18,225.4,225.4,Correct,265.97,265.972,Correct,460,,Incorrect,0,156,0,156,"PO Required: 156",
Bangalore-FMCG-DC,IRM35123948,T11FC,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40183565,"Yera Whiskey Glasses 345 ml  (Set of 6)",18,208.25,208.25,Correct,245.74,245.735,Correct,425,,Incorrect,0,48,0,48,"PO Required: 48",
Bangalore-FMCG-DC,IRM35123948,T9C,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40183567,"Yera Water/Juice Glass 265 ml  Set of 6",18,99.45,99.45,Correct,117.35,117.351,Correct,195,,Incorrect,0,112,0,112,"PO Required: 112",
Bangalore-FMCG-DC,IRM35123948,"B7FH 3 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40207570,"Yera Small Storage Pickle Chutney Jars With Lid 3 pcs",18,68.85,68.85,Correct,81.24,81.243,Correct,135,,Incorrect,0,120,0,120,"PO Required: 120",
Bangalore-FMCG-DC,IRM35123948,"B6FB 6 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40207573,"Yera Vega Snack bowls 6 pcs",18,122.5,122.5,Correct,144.55,144.55,Correct,250,,Incorrect,0,144,0,144,"PO Required: 144",
Bangalore-FMCG-DC,IRM35123948,KSM600,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40207580,"Yera Glass Storage Jar - With Steel See Through Lid 595 ml  (Set of 2)",18,155.55,155.55,Correct,183.55,183.549,Correct,305,,Incorrect,0,130,0,130,"PO Required: 130",
Bangalore-FMCG-DC,IRM35123948,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.75,114.75,Correct,135.41,135.405,Correct,225,,Incorrect,0,150,0,150,"PO Required: 150",
Bangalore-FMCG-DC,IRM35123948,T9AHB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40267514,"Yera Glass Tumbler - Straight, With Heavy Bottom, Food Grade, Odour & Stain Free 280 ml  (Set of 6)",18,159.25,159.25,Correct,187.92,187.915,Correct,325,,Incorrect,0,8,0,8,"PO Required: 8",
Bangalore-FMCG-DC,IRM35123948,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70134900,BigBasket,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,130.05,Correct,153.46,153.459,Correct,255,,Incorrect,0,150,0,150,"PO Required: 150",
Bangalore-FMCG-DC,IRM35123948,BM12O,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,01-04-2026,01-05-2026,70133700,BigBasket,40291309,"Yera Beer Mugs - Glass 375 ml  (Set of 2)",18,137.2,137.2,Correct,161.9,161.896,Correct,280,,Incorrect,0,54,0,54,"PO Required: 54",
