"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Portal Code","Item Code",Description,GST,"Basic Rate","Product Basic Rate","Basic Rate Confirmation","Net Landing Rate","Product Net Landing Rate","Net Landing Rate Confirmation",MRP,"Product MRP","MRP Confirmation","Case Pack Quantity","PO Quantity","Available Quantity","Unavailable Quantity","Warehouse Allocation",Reason
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,"BS801 ( 2 piece ) orange lid","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183528,"Yera Glass Storage Bowl - With Orange Lid 785 ml  (Set of 2)",18,159.25,0,Incorrect,187.62,0,Incorrect,325,0,Incorrect,0,36,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,JR500-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183541,"Yera Glass Jar With Steel Cap 565 ml  Set of 2",18,137.2,0,Incorrect,161.9,0,Incorrect,280,210,Incorrect,0,40,0,40,"Baroda Warehouse 1 - PO Qty: 40, Available: 0, Unavailable: 40<br>PO Required: 40",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,JR750-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183545,"Yera Jar With Steel Cap Set 860 ml  Set of 2",18,176.4,0,Incorrect,207.68,0,Incorrect,360,0,Incorrect,0,36,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,"KR-0600 ( set of 4 )","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183555,"Yera Pantry/Cookie/Snacks Round Glass Jar With Blue Lid 580 ml  Set of 4",18,225.4,0,Incorrect,265.50,0,Incorrect,460,0,Incorrect,0,12,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,"B6FB 6 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40207573,"Yera Vega Snack bowls 6 pcs  ",18,122.5,0,Incorrect,143.96,0,Incorrect,250,0,Incorrect,0,32,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,KSM600,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40207580,"Yera Glass Storage Jar - With Steel See Through Lid 595 ml  (Set of 2)",18,155.55,0,Incorrect,182.90,0,Incorrect,305,0,Incorrect,0,40,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,B00914,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133900,,40211706,"Ocean Pilsner Long Drink Glass - New, B00914 400 ml  (Set of 6)",18,405.3,0,Incorrect,478.25,0,Incorrect,772,748,Incorrect,48,8,0,8,"Baroda Warehouse 1 - PO Qty: 8, Available: 0, Unavailable: 8<br>PO Required: 8",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70134900,,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.74,0,Incorrect,134.52,0,Incorrect,225,0,Incorrect,0,10,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133700,,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,0,Incorrect,153.40,0,Incorrect,255,0,Incorrect,0,40,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123703,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - CHENNAI",Chennai-FMCG-DC,13-03-2026,10-04-2026,70133700,,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,0,Incorrect,122.72,0,Incorrect,205,0,Incorrect,0,40,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123715,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133700,,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,0,Incorrect,122.72,0,Incorrect,205,0,Incorrect,0,140,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123715,"ISS-0495-0380 (magnus)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133700,,40291322,"Yera Mason Jar With Lid - Transparent 440 ml  (1 pc)",18,51,0,Incorrect,60.18,0,Incorrect,100,100,Correct,0,160,0,160,"Baroda Warehouse 1 - PO Qty: 160, Available: 0, Unavailable: 160<br>PO Required: 160",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123787,"BS801 ( 2 piece ) orange lid","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183528,"Yera Glass Storage Bowl - With Orange Lid 785 ml  (Set of 2)",18,159.25,0,Incorrect,187.62,0,Incorrect,325,0,Incorrect,0,108,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123787,JR750-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183545,"Yera Jar With Steel Cap Set 860 ml  Set of 2",18,176.4,0,Incorrect,207.68,0,Incorrect,360,0,Incorrect,0,132,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123787,"KR-0600 ( set of 4 )","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183555,"Yera Pantry/Cookie/Snacks Round Glass Jar With Blue Lid 580 ml  Set of 4",18,225.4,0,Incorrect,265.50,0,Incorrect,460,0,Incorrect,0,168,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123787,"KS-0600 ( set of 4)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183558,"Yera Glass Jar - With Blue Lid, Square, Pantry/Cookie/Snacks 580 ml  (Set of 4)",18,225.4,0,Incorrect,265.50,0,Incorrect,460,0,Incorrect,0,48,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123787,"JR245 4 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40207577,"Yera Glass Jar Set With Blue Printed Lids - Small 245 ml  (Set of 4)",18,98,0,Incorrect,115.64,0,Incorrect,200,150,Incorrect,0,72,0,72,"Baroda Warehouse 1 - PO Qty: 72, Available: 0, Unavailable: 72<br>PO Required: 72",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123787,KSM600,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40207580,"Yera Glass Storage Jar - With Steel See Through Lid 595 ml  (Set of 2)",18,155.55,0,Incorrect,182.90,0,Incorrect,305,0,Incorrect,0,80,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123819,B00410,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40207443,"Ocean San Marino Hi Ball Glass Set - Transparent, B00410 290 ml  (Set of 6)",18,318.69,0,Incorrect,375.24,0,Incorrect,799,0,Incorrect,0,22,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123819,B00914,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40211706,"Ocean Pilsner Long Drink Glass - New, B00914 400 ml  (Set of 6)",18,405.3,0,Incorrect,478.25,0,Incorrect,772,748,Incorrect,48,32,0,32,"Baroda Warehouse 1 - PO Qty: 32, Available: 0, Unavailable: 32<br>PO Required: 32",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123819,B11011,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40245715,"Ocean Plaza Hi Ball Glass - High Quality 320 ml  (Set of 6)",18,387.46,0,Incorrect,457.2,0,Incorrect,899,899,Correct,0,6,0,6,"Baroda Warehouse 1 - PO Qty: 6, Available: 0, Unavailable: 6<br>PO Required: 6",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,"B16FL (2 pc)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183521,"Yera Glass Bowl Set With Lids - Transparent 435 ml  (Set of 2)",18,107.8,0,Incorrect,126.26,0,Incorrect,220,0,Incorrect,0,60,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,JR500-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183541,"Yera Glass Jar With Steel Cap 565 ml  Set of 2",18,137.2,0,Incorrect,161.9,0,Incorrect,280,210,Incorrect,0,140,0,140,"Baroda Warehouse 1 - PO Qty: 140, Available: 0, Unavailable: 140<br>PO Required: 140",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,KS-1000,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183559,"Yera Glass Jar - With Blue Lid, Square, Pantry/Cookie/Snacks 1.1 L  (Set of 2)",18,193.55,0,Incorrect,228.39,0,Incorrect,395,305,Incorrect,0,12,0,12,"Baroda Warehouse 1 - PO Qty: 12, Available: 0, Unavailable: 12<br>PO Required: 12",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,T9C,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40183567,"Yera Water/Juice Glass 265 ml  Set of 6",18,99.45,0,Incorrect,116.82,0,Incorrect,205,0,Incorrect,0,136,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,"B7FH 3 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40207570,"Yera Small Storage Pickle Chutney Jars With Lid 3 pcs  ",18,68.85,0,Incorrect,81.24,0,Incorrect,135,135,Correct,0,144,0,144,"Baroda Warehouse 1 - PO Qty: 144, Available: 0, Unavailable: 144<br>PO Required: 144",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,"B6FB 6 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133900,,40207573,"Yera Vega Snack bowls 6 pcs  ",18,122.5,0,Incorrect,143.96,0,Incorrect,250,0,Incorrect,0,144,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,JR375,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40221976,"Yera Glass Jar/Container With Golden Metal Lid 375 ml  (Set of 6)",18,221.85,0,Incorrect,260.78,0,Incorrect,435,0,Incorrect,0,60,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70134900,,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.74,0,Incorrect,134.52,0,Incorrect,225,0,Incorrect,0,140,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,T9AHB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40267514,"Yera Glass Tumbler - Straight, With Heavy Bottom, Food Grade, Odour & Stain Free 280 ml  (Set of 6)",18,159.25,0,Incorrect,187.62,0,Incorrect,325,0,Incorrect,0,160,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,0,Incorrect,153.40,0,Incorrect,255,0,Incorrect,0,160,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,BM12O,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40291309,"Yera Beer Mugs - Glass 375 ml  (Set of 2)",18,137.2,0,Incorrect,161.9,0,Incorrect,280,79,Incorrect,0,36,0,36,"Baroda Warehouse 1 - PO Qty: 36, Available: 0, Unavailable: 36<br>PO Required: 36",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,TC-340,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40291312,"Yera Whiskey Glasses - Transparent 340 ml  (Set of 6)",18,178.5,0,Incorrect,210.04,0,Incorrect,350,0,Incorrect,0,96,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123822,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Hyderbad","Hyderabad-FV-FMCG DC",13-03-2026,10-04-2026,70133700,,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,0,Incorrect,122.72,0,Incorrect,205,0,Incorrect,0,140,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123850,JR275CL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,13-03-2026,10-04-2026,70134900,,40240201,"Yera Round Storage Jar - With Plastic Capsicum Lid, Plain Design, Ideal For Storing Snacks & Pickles 280 ml  (Set of 3)",18,114.75,0,Incorrect,134.52,0,Incorrect,225,0,Incorrect,0,70,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123850,T10AB,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,13-03-2026,10-04-2026,70133700,,40267515,"Yera Glass Tumbler - Straight, Food Grade, Odour & Stain Free 285 ml  (Set of 6)",18,130.05,0,Incorrect,153.40,0,Incorrect,255,0,Incorrect,0,60,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123850,BM12O,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,13-03-2026,10-04-2026,70133700,,40291309,"Yera Beer Mugs - Glass 375 ml  (Set of 2)",18,137.2,0,Incorrect,161.9,0,Incorrect,280,79,Incorrect,0,18,0,18,"Baroda Warehouse 1 - PO Qty: 18, Available: 0, Unavailable: 18<br>PO Required: 18",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123850,B6FL,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,13-03-2026,10-04-2026,70133700,,40291316,"Yera Glass Bowl - Plain, Lightweight 170 ml  (Set of 6)",18,104.55,0,Incorrect,122.72,0,Incorrect,205,0,Incorrect,0,100,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123850,"ISS-0495-0380 (magnus)","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-2-FV-FMCG-DC,13-03-2026,10-04-2026,70133700,,40291322,"Yera Mason Jar With Lid - Transparent 440 ml  (1 pc)",18,51,0,Incorrect,60.18,0,Incorrect,100,100,Correct,0,100,0,100,"Baroda Warehouse 1 - PO Qty: 100, Available: 0, Unavailable: 100<br>PO Required: 100",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,"BS801 ( 2 piece ) orange lid","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183528,"Yera Glass Storage Bowl - With Orange Lid 785 ml  (Set of 2)",18,159.26,0,Incorrect,187.62,0,Incorrect,325,0,Incorrect,0,90,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,JR500-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183541,"Yera Glass Jar With Steel Cap 565 ml  Set of 2",18,137.21,0,Incorrect,161.91,0,Incorrect,280,210,Incorrect,0,120,0,120,"Baroda Warehouse 1 - PO Qty: 120, Available: 0, Unavailable: 120<br>PO Required: 120",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,JR750-ST,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183545,"Yera Jar With Steel Cap Set 860 ml  Set of 2",18,176.4,0,Incorrect,207.68,0,Incorrect,360,0,Incorrect,0,180,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,"KR-0600 ( set of 4 )","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183555,"Yera Pantry/Cookie/Snacks Round Glass Jar With Blue Lid 580 ml  Set of 4",18,225.4,0,Incorrect,265.50,0,Incorrect,460,0,Incorrect,0,156,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,T11FC,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183565,"Yera Whiskey Glasses 345 ml  (Set of 6)",18,208.25,0,Incorrect,245.74,0,Incorrect,425,325,Incorrect,0,48,0,48,"Baroda Warehouse 1 - PO Qty: 48, Available: 0, Unavailable: 48<br>PO Required: 48",
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,T9C,"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40183567,"Yera Water/Juice Glass 265 ml  Set of 6",18,99.45,0,Incorrect,116.82,0,Incorrect,195,0,Incorrect,0,112,0,0,,"SKU Not Found"
"INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED",IRM35123948,"B7FH 3 piece","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED - Bengaluru BBBLR005",Bangalore-FMCG-DC,13-03-2026,10-04-2026,70133900,,40207570,"Yera Small Storage Pickle Chutney Jars With Lid 3 pcs  ",18,68.85,0,Incorrect,81.24,0,Incorrect,135,135,Correct,0,120,0,120,"Baroda Warehouse 1 - PO Qty: 120, Available: 0, Unavailable: 120<br>PO Required: 120",
